OID_,PATH,ROW,PR,h,v
0,13,25,013025,29,0
1,13,25,013025,30,0
2,13,26,013026,29,1
3,13,26,013026,30,1
4,13,26,013026,29,0
5,13,26,013026,30,0
6,13,27,013027,29,2
7,13,27,013027,29,1
8,13,27,013027,30,2
9,13,27,013027,30,1
10,13,28,013028,29,3
11,13,28,013028,29,2
12,13,28,013028,30,3
13,13,28,013028,30,2
14,13,29,013029,29,5
15,13,29,013029,29,4
16,13,29,013029,29,3
17,13,29,013029,30,5
18,13,29,013029,30,4
19,13,29,013029,30,3
20,13,30,013030,29,6
21,13,30,013030,30,6
22,13,30,013030,29,5
23,13,30,013030,29,4
24,13,30,013030,30,5
25,13,30,013030,30,4
26,13,31,013031,29,7
27,13,31,013031,29,6
28,13,31,013031,30,7
29,13,31,013031,30,6
30,13,32,013032,29,8
31,13,32,013032,29,7
32,13,32,013032,30,8
33,13,32,013032,30,7
34,13,33,013033,29,9
35,13,33,013033,29,8
36,13,33,013033,30,9
37,13,33,013033,30,8
38,13,34,013034,29,10
39,13,34,013034,30,10
40,13,34,013034,29,9
41,13,34,013034,30,9
42,13,35,013035,29,11
43,13,35,013035,29,10
44,13,35,013035,30,11
45,13,35,013035,30,10
46,13,36,013036,29,12
47,13,36,013036,30,12
48,13,36,013036,29,11
49,13,36,013036,30,11
50,13,37,013037,29,13
51,13,37,013037,30,13
52,13,37,013037,29,12
53,13,37,013037,30,12
54,13,38,013038,29,14
55,13,38,013038,30,14
56,13,38,013038,29,13
57,13,38,013038,30,13
58,13,39,013039,29,16
59,13,39,013039,29,15
60,13,39,013039,30,15
61,13,39,013039,29,14
62,13,39,013039,30,14
63,13,40,013040,29,17
64,13,40,013040,30,17
65,13,40,013040,29,16
66,13,40,013040,30,16
67,13,40,013040,29,15
68,13,40,013040,30,15
69,13,41,013041,28,17
70,13,41,013041,28,18
71,13,41,013041,29,18
72,13,41,013041,30,18
73,13,41,013041,29,17
74,13,41,013041,30,17
75,13,42,013042,28,18
76,13,42,013042,28,19
77,13,42,013042,29,19
78,13,42,013042,29,18
79,13,42,013042,30,19
80,13,42,013042,30,18
81,13,43,013043,28,19
82,13,43,013043,28,20
83,13,43,013043,29,20
84,13,43,013043,29,19
85,13,43,013043,30,20
86,13,43,013043,30,19
87,13,44,013044,28,20
88,13,44,013044,29,20
89,13,44,013044,30,20
90,13,44,013044,30,21
91,13,44,013044,29,21
92,13,44,013044,28,21
93,13,45,013045,30,21
94,13,45,013045,29,21
95,13,45,013045,28,21
96,29,23,029023,17,0
97,29,23,029023,18,0
98,29,23,029023,19,0
99,29,24,029024,17,0
100,29,24,029024,17,1
101,29,24,029024,18,0
102,29,24,029024,18,1
103,29,25,029025,17,1
104,29,25,029025,17,2
105,29,25,029025,18,1
106,29,25,029025,18,2
107,29,26,029026,16,2
108,29,26,029026,16,3
109,29,26,029026,17,2
110,29,26,029026,17,3
111,29,26,029026,18,2
112,29,26,029026,18,3
113,29,27,029027,16,3
114,29,27,029027,16,4
115,29,27,029027,17,3
116,29,27,029027,17,4
117,29,27,029027,18,3
118,29,28,029028,16,4
119,29,28,029028,16,5
120,29,28,029028,17,4
121,29,28,029028,17,5
122,29,29,029029,16,5
123,29,29,029029,16,6
124,29,29,029029,17,5
125,29,29,029029,17,6
126,29,30,029030,15,6
127,29,30,029030,15,7
128,29,30,029030,16,6
129,29,30,029030,16,7
130,29,30,029030,17,6
131,29,30,029030,17,7
132,29,31,029031,15,7
133,29,31,029031,15,8
134,29,31,029031,16,7
135,29,31,029031,16,8
136,29,32,029032,15,8
137,29,32,029032,15,9
138,29,32,029032,16,8
139,29,32,029032,16,9
140,29,33,029033,14,10
141,29,33,029033,15,9
142,29,33,029033,15,10
143,29,33,029033,16,9
144,29,33,029033,16,10
145,29,33,029033,16,11
146,29,34,029034,14,10
147,29,34,029034,14,11
148,29,34,029034,15,10
149,29,34,029034,15,11
150,29,34,029034,15,12
151,29,34,029034,16,10
152,29,34,029034,16,11
153,29,35,029035,14,11
154,29,35,029035,14,12
155,29,35,029035,14,13
156,29,35,029035,15,11
157,29,35,029035,15,12
158,29,35,029035,15,13
159,29,36,029036,14,12
160,29,36,029036,14,13
161,29,36,029036,14,14
162,29,36,029036,15,12
163,29,36,029036,15,13
164,29,36,029036,15,14
165,29,37,029037,13,14
166,29,37,029037,13,15
167,29,37,029037,14,13
168,29,37,029037,14,14
169,29,37,029037,14,15
170,29,37,029037,15,14
171,29,37,029037,15,15
172,29,38,029038,13,14
173,29,38,029038,13,15
174,29,38,029038,13,16
175,29,38,029038,14,14
176,29,38,029038,14,15
177,29,38,029038,14,16
178,29,39,029039,13,15
179,29,39,029039,13,16
180,29,39,029039,13,17
181,29,39,029039,14,16
182,29,39,029039,14,17
183,29,40,029040,12,17
184,29,40,029040,12,18
185,29,40,029040,13,17
186,29,40,029040,13,18
187,29,40,029040,14,17
188,29,40,029040,14,18
189,29,41,029041,12,18
190,29,41,029041,12,19
191,29,41,029041,13,18
192,29,41,029041,13,19
193,29,41,029041,14,18
194,29,42,029042,12,19
195,29,42,029042,12,20
196,29,42,029042,13,19
197,29,42,029042,13,20
198,29,43,029043,12,20
199,29,43,029043,13,20
200,29,43,029043,13,21
201,29,43,029043,12,21
202,29,43,029043,11,21
203,29,44,029044,13,21
204,29,44,029044,12,21
205,29,44,029044,11,21
206,45,24,045024,6,0
207,45,24,045024,7,0
208,45,25,045025,5,0
209,45,25,045025,5,1
210,45,25,045025,6,0
211,45,25,045025,6,1
212,45,26,045026,4,1
213,45,26,045026,5,0
214,45,26,045026,5,1
215,45,26,045026,5,2
216,45,26,045026,6,1
217,45,27,045027,4,1
218,45,27,045027,4,2
219,45,27,045027,4,3
220,45,27,045027,5,1
221,45,27,045027,5,2
222,45,27,045027,5,3
223,45,28,045028,3,2
224,45,28,045028,3,3
225,45,28,045028,4,2
226,45,28,045028,4,3
227,45,28,045028,4,4
228,45,28,045028,5,3
229,45,29,045029,3,3
230,45,29,045029,3,4
231,45,29,045029,3,5
232,45,29,045029,4,3
233,45,29,045029,4,4
234,45,29,045029,4,5
235,45,30,045030,2,4
236,45,30,045030,2,5
237,45,30,045030,3,4
238,45,30,045030,3,5
239,45,30,045030,3,6
240,45,30,045030,4,4
241,45,30,045030,4,5
242,45,31,045031,2,5
243,45,31,045031,2,6
244,45,31,045031,3,5
245,45,31,045031,3,6
246,45,31,045031,1,6
247,45,32,045032,2,6
248,45,32,045032,2,7
249,45,32,045032,3,6
250,45,32,045032,3,7
251,45,32,045032,1,6
252,45,32,045032,1,7
253,45,33,045033,2,7
254,45,33,045033,2,8
255,45,33,045033,1,7
256,45,33,045033,1,8
257,45,33,045033,0,8
258,45,34,045034,1,8
259,45,34,045034,0,8
260,45,34,045034,1,9
261,45,34,045034,0,9
262,45,35,045035,1,9
263,45,35,045035,0,9
264,45,35,045035,1,10
265,45,35,045035,0,10
266,45,36,045036,0,10
267,45,36,045036,0,11
268,45,37,045037,0,11
269,45,37,045037,0,12
270,20,24,020024,23,0
271,20,24,020024,24,0
272,20,24,020024,25,0
273,20,25,020025,23,0
274,20,25,020025,23,1
275,20,25,020025,24,0
276,20,25,020025,24,1
277,20,25,020025,25,0
278,20,25,020025,25,1
279,20,26,020026,23,1
280,20,26,020026,23,2
281,20,26,020026,24,1
282,20,26,020026,24,2
283,20,26,020026,25,1
284,20,26,020026,25,2
285,20,27,020027,23,2
286,20,27,020027,23,3
287,20,27,020027,24,2
288,20,27,020027,24,3
289,20,27,020027,24,4
290,20,28,020028,23,3
291,20,28,020028,23,4
292,20,28,020028,23,5
293,20,28,020028,24,3
294,20,28,020028,24,4
295,20,28,020028,24,5
296,20,29,020029,23,4
297,20,29,020029,23,5
298,20,29,020029,23,6
299,20,29,020029,24,5
300,20,29,020029,24,6
301,20,30,020030,23,6
302,20,30,020030,23,7
303,20,30,020030,24,6
304,20,30,020030,24,7
305,20,31,020031,23,7
306,20,31,020031,23,8
307,20,31,020031,24,7
308,20,31,020031,24,8
309,20,32,020032,23,8
310,20,32,020032,23,9
311,20,32,020032,24,8
312,20,32,020032,24,9
313,20,33,020033,22,9
314,20,33,020033,22,10
315,20,33,020033,23,9
316,20,33,020033,23,10
317,20,33,020033,24,9
318,20,33,020033,24,10
319,20,34,020034,22,10
320,20,34,020034,22,11
321,20,34,020034,23,10
322,20,34,020034,23,11
323,20,34,020034,24,10
324,20,34,020034,24,11
325,20,35,020035,22,11
326,20,35,020035,22,12
327,20,35,020035,23,11
328,20,35,020035,23,12
329,20,35,020035,24,11
330,20,36,020036,22,12
331,20,36,020036,22,13
332,20,36,020036,23,12
333,20,36,020036,23,13
334,20,37,020037,22,13
335,20,37,020037,22,14
336,20,37,020037,23,13
337,20,37,020037,23,14
338,20,38,020038,22,14
339,20,38,020038,22,15
340,20,38,020038,23,14
341,20,38,020038,23,15
342,20,39,020039,22,15
343,20,39,020039,22,16
344,20,39,020039,22,17
345,20,39,020039,23,15
346,20,39,020039,23,16
347,20,39,020039,23,17
348,20,40,020040,21,17
349,20,40,020040,21,18
350,20,40,020040,22,16
351,20,40,020040,22,17
352,20,40,020040,22,18
353,20,40,020040,23,17
354,20,40,020040,23,18
355,20,41,020041,21,18
356,20,41,020041,21,19
357,20,41,020041,22,18
358,20,41,020041,22,19
359,20,41,020041,23,18
360,20,41,020041,23,19
361,20,42,020042,21,19
362,20,42,020042,21,20
363,20,42,020042,22,19
364,20,42,020042,22,20
365,20,42,020042,23,19
366,20,43,020043,21,20
367,20,43,020043,22,20
368,20,43,020043,22,21
369,20,43,020043,21,21
370,20,44,020044,22,21
371,20,44,020044,21,21
372,36,23,036023,12,0
373,36,23,036023,13,0
374,36,24,036024,12,0
375,36,24,036024,12,1
376,36,24,036024,13,0
377,36,24,036024,13,1
378,36,25,036025,11,1
379,36,25,036025,11,2
380,36,25,036025,12,0
381,36,25,036025,12,1
382,36,25,036025,12,2
383,36,25,036025,13,1
384,36,25,036025,13,2
385,36,26,036026,11,1
386,36,26,036026,11,2
387,36,26,036026,11,3
388,36,26,036026,12,2
389,36,26,036026,12,3
390,36,26,036026,13,2
391,36,27,036027,11,2
392,36,27,036027,11,3
393,36,27,036027,11,4
394,36,27,036027,12,3
395,36,27,036027,12,4
396,36,28,036028,10,4
397,36,28,036028,10,5
398,36,28,036028,11,3
399,36,28,036028,11,4
400,36,28,036028,11,5
401,36,28,036028,12,4
402,36,28,036028,12,5
403,36,29,036029,10,4
404,36,29,036029,10,5
405,36,29,036029,10,6
406,36,29,036029,11,5
407,36,29,036029,11,6
408,36,30,036030,9,6
409,36,30,036030,9,7
410,36,30,036030,10,6
411,36,30,036030,10,7
412,36,30,036030,11,6
413,36,30,036030,11,7
414,36,31,036031,9,7
415,36,31,036031,9,8
416,36,31,036031,10,7
417,36,31,036031,10,8
418,36,31,036031,11,7
419,36,32,036032,9,8
420,36,32,036032,9,9
421,36,32,036032,10,8
422,36,32,036032,10,9
423,36,33,036033,8,9
424,36,33,036033,8,10
425,36,33,036033,9,9
426,36,33,036033,9,10
427,36,33,036033,10,9
428,36,33,036033,10,10
429,36,34,036034,8,10
430,36,34,036034,8,11
431,36,34,036034,9,10
432,36,34,036034,9,11
433,36,35,036035,7,11
434,36,35,036035,7,12
435,36,35,036035,8,11
436,36,35,036035,8,12
437,36,35,036035,9,11
438,36,35,036035,9,12
439,36,36,036036,7,12
440,36,36,036036,7,13
441,36,36,036036,8,12
442,36,36,036036,8,13
443,36,36,036036,9,12
444,36,37,036037,7,13
445,36,37,036037,7,14
446,36,37,036037,8,13
447,36,37,036037,8,14
448,36,38,036038,6,14
449,36,38,036038,6,15
450,36,38,036038,7,14
451,36,38,036038,7,15
452,36,38,036038,8,14
453,36,38,036038,8,15
454,36,39,036039,6,15
455,36,39,036039,6,16
456,36,39,036039,7,15
457,36,39,036039,7,16
458,36,40,036040,5,16
459,36,40,036040,5,17
460,36,40,036040,6,16
461,36,40,036040,6,17
462,36,40,036040,7,16
463,36,40,036040,7,17
464,36,41,036041,5,17
465,36,41,036041,5,18
466,36,41,036041,6,17
467,36,41,036041,6,18
468,36,41,036041,7,17
469,36,42,036042,4,19
470,36,42,036042,5,18
471,36,42,036042,5,19
472,36,42,036042,6,18
473,36,42,036042,6,19
474,36,43,036043,4,19
475,36,43,036043,4,20
476,36,43,036043,5,19
477,36,43,036043,5,20
478,36,43,036043,6,19
479,36,43,036043,6,20
480,36,44,036044,4,20
481,36,44,036044,5,20
482,36,44,036044,5,21
483,36,44,036044,4,21
484,36,45,036045,5,21
485,36,45,036045,4,21
486,36,45,036045,3,21
487,52,26,052026,1,0
488,52,26,052026,0,0
489,52,27,052027,0,0
490,52,27,052027,0,1
491,11,25,011025,30,0
492,11,25,011025,31,0
493,11,26,011026,30,1
494,11,26,011026,31,1
495,11,26,011026,30,0
496,11,26,011026,31,0
497,11,27,011027,30,2
498,11,27,011027,30,1
499,11,27,011027,31,2
500,11,27,011027,31,1
501,11,28,011028,30,3
502,11,28,011028,30,2
503,11,28,011028,31,3
504,11,28,011028,31,2
505,11,29,011029,30,4
506,11,29,011029,30,3
507,11,29,011029,31,4
508,11,29,011029,31,3
509,11,30,011030,30,5
510,11,30,011030,30,4
511,11,30,011030,31,5
512,11,30,011030,31,4
513,11,31,011031,30,6
514,11,31,011031,31,6
515,11,31,011031,30,5
516,11,31,011031,31,5
517,11,32,011032,30,7
518,11,32,011032,30,6
519,11,32,011032,31,7
520,11,32,011032,31,6
521,11,32,011032,32,7
522,11,33,011033,30,9
523,11,33,011033,30,8
524,11,33,011033,30,7
525,11,33,011033,31,9
526,11,33,011033,31,8
527,11,33,011033,31,7
528,11,33,011033,32,8
529,11,33,011033,32,7
530,11,34,011034,30,10
531,11,34,011034,31,10
532,11,34,011034,32,10
533,11,34,011034,30,9
534,11,34,011034,30,8
535,11,34,011034,31,9
536,11,34,011034,31,8
537,11,34,011034,32,9
538,11,34,011034,32,8
539,11,35,011035,30,11
540,11,35,011035,30,10
541,11,35,011035,31,11
542,11,35,011035,31,10
543,11,35,011035,32,11
544,11,35,011035,32,10
545,11,35,011035,31,9
546,11,35,011035,32,9
547,11,36,011036,30,12
548,11,36,011036,31,12
549,11,36,011036,32,12
550,11,36,011036,30,11
551,11,36,011036,31,11
552,11,36,011036,32,11
553,11,37,011037,30,13
554,11,37,011037,31,13
555,11,37,011037,32,13
556,11,37,011037,30,12
557,11,37,011037,31,12
558,11,37,011037,32,12
559,11,38,011038,30,14
560,11,38,011038,31,14
561,11,38,011038,32,14
562,11,38,011038,30,13
563,11,38,011038,31,13
564,11,38,011038,32,13
565,11,39,011039,30,15
566,11,39,011039,31,15
567,11,39,011039,32,15
568,11,39,011039,30,14
569,11,39,011039,31,14
570,11,39,011039,32,14
571,11,40,011040,30,16
572,11,40,011040,31,16
573,11,40,011040,32,16
574,11,40,011040,30,15
575,11,40,011040,31,15
576,11,40,011040,32,15
577,11,41,011041,30,17
578,11,41,011041,31,17
579,11,41,011041,32,17
580,11,41,011041,30,16
581,11,41,011041,31,16
582,11,41,011041,32,16
583,11,42,011042,31,18
584,11,42,011042,32,18
585,11,42,011042,31,17
586,11,42,011042,32,17
587,11,43,011043,31,19
588,11,43,011043,32,19
589,11,43,011043,31,18
590,11,43,011043,32,18
591,11,44,011044,30,20
592,11,44,011044,31,20
593,11,44,011044,32,20
594,11,44,011044,31,21
595,11,44,011044,30,21
596,11,44,011044,31,19
597,11,44,011044,32,19
598,11,45,011045,30,20
599,11,45,011045,31,20
600,11,45,011045,32,21
601,11,45,011045,32,20
602,11,45,011045,31,21
603,11,45,011045,30,21
604,11,46,011046,32,21
605,11,46,011046,31,21
606,27,23,027023,19,0
607,27,23,027023,20,0
608,27,24,027024,18,0
609,27,24,027024,18,1
610,27,24,027024,19,0
611,27,24,027024,19,1
612,27,24,027024,20,0
613,27,24,027024,20,1
614,27,25,027025,18,1
615,27,25,027025,18,2
616,27,25,027025,19,1
617,27,25,027025,19,2
618,27,25,027025,20,1
619,27,26,027026,18,2
620,27,26,027026,18,3
621,27,26,027026,19,2
622,27,26,027026,19,3
623,27,27,027027,18,3
624,27,27,027027,18,4
625,27,27,027027,19,3
626,27,27,027027,19,4
627,27,28,027028,17,5
628,27,28,027028,18,4
629,27,28,027028,18,5
630,27,28,027028,19,4
631,27,28,027028,19,5
632,27,29,027029,17,5
633,27,29,027029,17,6
634,27,29,027029,18,5
635,27,29,027029,18,6
636,27,29,027029,19,5
637,27,29,027029,19,6
638,27,30,027030,17,6
639,27,30,027030,17,7
640,27,30,027030,18,6
641,27,30,027030,18,7
642,27,31,027031,17,7
643,27,31,027031,17,8
644,27,31,027031,18,7
645,27,31,027031,18,8
646,27,32,027032,16,9
647,27,32,027032,17,8
648,27,32,027032,17,9
649,27,32,027032,18,8
650,27,32,027032,18,9
651,27,33,027033,16,9
652,27,33,027033,16,10
653,27,33,027033,17,9
654,27,33,027033,17,10
655,27,33,027033,17,11
656,27,33,027033,18,9
657,27,33,027033,18,10
658,27,34,027034,16,10
659,27,34,027034,16,11
660,27,34,027034,17,10
661,27,34,027034,17,11
662,27,34,027034,17,12
663,27,35,027035,16,11
664,27,35,027035,16,12
665,27,35,027035,16,13
666,27,35,027035,17,11
667,27,35,027035,17,12
668,27,35,027035,17,13
669,27,36,027036,15,13
670,27,36,027036,16,12
671,27,36,027036,16,13
672,27,36,027036,16,14
673,27,36,027036,17,13
674,27,36,027036,17,14
675,27,37,027037,15,13
676,27,37,027037,15,14
677,27,37,027037,15,15
678,27,37,027037,16,13
679,27,37,027037,16,14
680,27,37,027037,16,15
681,27,37,027037,17,14
682,27,38,027038,15,14
683,27,38,027038,15,15
684,27,38,027038,15,16
685,27,38,027038,16,15
686,27,38,027038,16,16
687,27,39,027039,15,16
688,27,39,027039,15,17
689,27,39,027039,16,16
690,27,39,027039,16,17
691,27,40,027040,14,17
692,27,40,027040,14,18
693,27,40,027040,15,17
694,27,40,027040,15,18
695,27,40,027040,16,17
696,27,40,027040,16,18
697,27,41,027041,14,18
698,27,41,027041,14,19
699,27,41,027041,15,18
700,27,41,027041,15,19
701,27,41,027041,16,18
702,27,42,027042,14,19
703,27,42,027042,14,20
704,27,42,027042,15,19
705,27,42,027042,15,20
706,27,43,027043,14,20
707,27,43,027043,15,20
708,27,43,027043,15,21
709,27,43,027043,14,21
710,27,44,027044,15,21
711,27,44,027044,14,21
712,27,44,027044,13,21
713,43,24,043024,7,0
714,43,24,043024,8,0
715,43,25,043025,6,0
716,43,25,043025,6,1
717,43,25,043025,7,0
718,43,25,043025,7,1
719,43,25,043025,8,0
720,43,25,043025,8,1
721,43,26,043026,6,1
722,43,26,043026,6,2
723,43,26,043026,7,1
724,43,26,043026,7,2
725,43,27,043027,5,2
726,43,27,043027,5,3
727,43,27,043027,6,2
728,43,27,043027,6,3
729,43,27,043027,7,2
730,43,27,043027,7,3
731,43,28,043028,5,2
732,43,28,043028,5,3
733,43,28,043028,5,4
734,43,28,043028,6,3
735,43,28,043028,6,4
736,43,29,043029,4,4
737,43,29,043029,4,5
738,43,29,043029,5,3
739,43,29,043029,5,4
740,43,29,043029,5,5
741,43,29,043029,6,4
742,43,30,043030,4,4
743,43,30,043030,4,5
744,43,30,043030,4,6
745,43,30,043030,5,5
746,43,30,043030,5,6
747,43,31,043031,3,6
748,43,31,043031,3,7
749,43,31,043031,4,5
750,43,31,043031,4,6
751,43,31,043031,4,7
752,43,31,043031,5,6
753,43,32,043032,3,6
754,43,32,043032,3,7
755,43,32,043032,3,8
756,43,32,043032,4,7
757,43,32,043032,4,8
758,43,33,043033,2,8
759,43,33,043033,2,9
760,43,33,043033,3,7
761,43,33,043033,3,8
762,43,33,043033,3,9
763,43,33,043033,4,8
764,43,34,043034,2,8
765,43,34,043034,2,9
766,43,34,043034,2,10
767,43,34,043034,3,8
768,43,34,043034,3,9
769,43,34,043034,3,10
770,43,35,043035,2,9
771,43,35,043035,2,10
772,43,35,043035,2,11
773,43,35,043035,3,10
774,43,35,043035,1,9
775,43,35,043035,1,10
776,43,36,043036,2,10
777,43,36,043036,2,11
778,43,36,043036,2,12
779,43,36,043036,1,10
780,43,36,043036,1,11
781,43,36,043036,1,12
782,43,37,043037,2,12
783,43,37,043037,1,11
784,43,37,043037,0,11
785,43,37,043037,1,12
786,43,37,043037,0,12
787,43,37,043037,1,13
788,43,38,043038,1,12
789,43,38,043038,0,12
790,43,38,043038,1,13
791,43,38,043038,0,13
792,43,38,043038,1,14
793,43,38,043038,0,14
794,43,39,043039,0,13
795,43,39,043039,1,14
796,43,39,043039,0,14
797,43,39,043039,0,15
798,43,40,043040,0,14
799,43,40,043040,0,15
800,43,40,043040,0,16
801,43,41,043041,0,16
802,18,24,018024,25,0
803,18,24,018024,26,0
804,18,25,018025,25,0
805,18,25,018025,25,1
806,18,25,018025,26,0
807,18,25,018025,26,1
808,18,26,018026,25,1
809,18,26,018026,25,2
810,18,26,018026,26,1
811,18,26,018026,26,2
812,18,27,018027,25,2
813,18,27,018027,25,3
814,18,27,018027,26,2
815,18,27,018027,26,3
816,18,28,018028,25,3
817,18,28,018028,25,4
818,18,28,018028,26,3
819,18,28,018028,26,4
820,18,29,018029,25,4
821,18,29,018029,25,5
822,18,29,018029,26,4
823,18,29,018029,26,5
824,18,30,018030,24,6
825,18,30,018030,25,5
826,18,30,018030,25,6
827,18,30,018030,25,7
828,18,30,018030,26,5
829,18,30,018030,26,6
830,18,30,018030,26,7
831,18,31,018031,24,6
832,18,31,018031,24,7
833,18,31,018031,24,8
834,18,31,018031,25,6
835,18,31,018031,25,7
836,18,31,018031,25,8
837,18,31,018031,26,6
838,18,31,018031,26,7
839,18,31,018031,26,8
